text,label
URGENT!!! seminar has been CANCELLED immediately. Forward this to all students NOW!!! This is 100% real information.,0
Update: seminar on cybersecurity originally scheduled for 15th May 2026 stands confirmed. No changes have been made. — Academic Section,1
WARNING: If you attend annual function tomorrow you might technical issues. Share to save people! Do not ignore this message.,0
Important: The venue for industrial visit has been changed to Computer Centre. All other details remain the same. — The Registrar,1
Urgent warning: convocation is dangerous. Forward this to protect everyone you know. Received from department WhatsApp group.,0
Important: The venue for fee payment has been changed to Examination Hall. All other details remain the same. — Principal's Office,1
🚨🚨 ALERT: annual function is suspended until further notice. Tell everyone ASAP! 🚨🚨 Received from department WhatsApp group.,0
*Forwarded as received* viva examination will not happen tomorrow. Reliable source confirmed. This is 100% real information.,0
Update: mid-semester examination originally scheduled for 1st June 2026 stands confirmed. No changes have been made. — Student Affairs Office,1
Update: mid-semester examination originally scheduled for Monday 10AM stands confirmed. No changes have been made. — Department of Information Technology,1
Hidden truth revealed: class is not what they tell you. Spread awareness now! Do not ignore this message.,0
*Forwarded as received* lab practical will not happen tomorrow. Reliable source confirmed. This is 100% real information.,0
Hidden truth revealed: seminar is not what they tell you. Spread awareness now! This is 100% real information.,0
*Forwarded as received* workshop will not happen tomorrow. Reliable source confirmed. This is 100% real information.,0
🚨🚨 ALERT: workshop is suspended until further notice. Tell everyone ASAP! 🚨🚨 This is 100% real information.,0
"Last minute information: college tomorrow is moved online. Stay home, forward this message. Received from department WhatsApp group.",0
You won't believe this! workshop has been postponed. The truth is shocking! Passed on from group admin.,0
Update: project viva originally scheduled for 15th May 2026 stands confirmed. No changes have been made. — Principal's Office,1
EXCLUSIVE LEAKED INFO: sports day is completely cancelled. Share before it gets deleted! This is 100% real information.,0
"The Prof. Sharma, HOD Computer Science hereby informs students that alumni meet is scheduled on Friday 11AM in Examination Hall. Be present on time.",1
Principal's Office: The timetable for result declaration is now available on the college website. Check before Wednesday 2PM.,1
Message from reliable source: university event cancelled without prior notice. Tell everyone. Passed on from group admin.,0
You won't believe this! result declaration has been postponed. The truth is shocking! This is 100% real information.,0
You won't believe this! project submission has been banned. The truth is shocking! Please verify and share.,0
Circular No. 101: project viva will be held as per schedule on 20th May 2026. Carry your ID cards. — Department of Information Technology,1
BREAKING: seminar postponed due to security concerns. Share with everyone immediately! Please verify and share.,0
Students of all are reminded that project viva is compulsory. Contact the office for any clarifications. — The Examination Controller,1
Students are informed that end-semester examination will commence from 25th May 2026 as per the academic calendar. — The Registrar,1
"Reminder: practical examination registration deadline is 20th May 2026. Visit the administrative office for further queries. — Prof. Sharma, HOD Computer Science",1
Official communication: practical examination result will be declared on 20th May 2026. Check the official website for updates. — Department of Information Technology,1
"Students of final year are reminded that sports meet is compulsory. Contact the office for any clarifications. — Dr. Mehta, Dean Academic Affairs",1
Notice: The practical examination has been rescheduled to Monday 10AM at 9:30 AM. Please check the official portal for details. — Academic Section,1
